"날짜","종가","오픈","고가","저가","변동 %"
"2016년 04월 01일","177.18","177.36","178.81","176.83","-0.20%"
"2016년 03월 31일","177.54","176.78","177.71","175.50","0.34%"
"2016년 03월 30일","176.93","177.41","178.24","175.88","-0.39%"
"2016년 03월 29일","177.62","178.91","179.46","177.34","-0.87%"
"2016년 03월 28일","179.18","179.26","180.19","178.59","-0.13%"
"2016년 03월 25일","179.41","179.10","180.19","178.62","0.02%"
"2016년 03월 24일","179.37","179.37","180.01","178.57","-0.16%"
"2016년 03월 23일","179.65","178.09","179.75","177.82","0.75%"
"2016년 03월 22일","178.31","178.79","179.78","177.45","-0.43%"
"2016년 03월 21일","179.08","179.64","180.83","178.28","-0.46%"
"2016년 03월 18일","179.91","178.15","180.15","178.02","0.86%"
"2016년 03월 17일","178.37","180.47","180.99","177.71","-1.32%"
"2016년 03월 16일","180.76","183.12","183.80","180.17","-1.46%"
"2016년 03월 15일","183.43","182.68","183.99","182.10","0.27%"
"2016년 03월 14일","182.93","182.68","183.61","182.09","0.02%"
"2016년 03월 11일","182.89","185.10","186.07","182.16","-1.30%"
"2016년 03월 10일","185.30","185.45","186.45","183.47","-0.19%"
"2016년 03월 09일","185.65","185.83","187.08","185.05","-0.18%"
"2016년 03월 08일","185.99","183.87","186.04","183.86","1.02%"
"2016년 03월 07일","184.12","183.96","185.45","183.71","-0.02%"
"2016년 03월 04일","184.16","185.41","185.93","183.53","-0.76%"
"2016년 03월 03일","185.57","186.77","187.39","184.93","-0.77%"
"2016년 03월 02일","187.01","187.36","188.85","186.70","-0.33%"
"2016년 03월 01일","187.62","188.73","189.25","186.98","-0.69%"
"2016년 02월 29일","188.93","189.93","190.53","188.45","-0.60%"
"2016년 02월 26일","190.07","188.81","190.50","188.02","0.53%"
"2016년 02월 25일","189.06","188.50","190.41","188.36","0.17%"
"2016년 02월 24일","188.73","188.58","189.99","188.36","-0.01%"
"2016년 02월 23일","188.75","187.48","189.02","187.20","0.56%"
"2016년 02월 22일","187.69","188.98","189.87","187.17","-0.79%"
"2016년 02월 19일","189.18","188.25","190.31","188.20","0.34%"
"2016년 02월 18일","188.53","187.29","189.47","187.01","0.53%"
"2016년 02월 17일","187.53","186.84","188.76","186.61","0.27%"
"2016년 02월 16일","187.03","186.73","187.61","186.04","0.02%"
"2016년 02월 15일","187.00","183.50","187.00","183.31","1.85%"
"2016년 02월 12일","183.61","182.41","184.44","182.12","0.53%"
"2016년 02월 11일","182.64","180.59","183.57","180.54","0.97%"
"2016년 02월 10일","180.88","182.06","182.85","180.41","-0.80%"
"2016년 02월 09일","182.34","182.87","183.97","181.87","-0.45%"
"2016년 02월 08일","183.16","183.26","184.31","182.82","-0.19%"
"2016년 02월 05일","183.50","181.33","183.66","180.67","1.07%"
"2016년 02월 04일","181.56","182.46","183.52","179.70","-0.59%"
"2016년 02월 03일","182.63","184.12","185.79","182.18","-0.90%"
"2016년 02월 02일","184.28","182.67","184.59","181.90","0.79%"
"2016년 02월 01일","182.84","183.54","184.25","182.17","-0.47%"
"2016년 01월 29일","183.71","183.51","184.55","181.97","0.01%"
"2016년 01월 28일","183.69","183.61","184.29","182.54","-0.04%"
"2016년 01월 27일","183.76","181.86","183.88","181.78","0.95%"
"2016년 01월 26일","182.03","182.18","183.42","181.72","-0.17%"
"2016년 01월 25일","182.34","181.89","182.78","180.98","0.17%"
"2016년 01월 22일","182.03","182.84","183.45","181.58","-0.50%"
"2016년 01월 21일","182.94","183.66","184.55","182.66","-0.48%"
"2016년 01월 20일","183.82","183.38","185.33","183.33","0.15%"
"2016년 01월 19일","183.55","184.03","184.55","182.53","-0.33%"
"2016년 01월 18일","184.16","184.31","184.82","183.49","-0.18%"
"2016년 01월 15일","184.49","183.08","185.52","182.91","0.67%"
"2016년 01월 14일","183.26","183.87","184.99","183.05","-0.43%"
"2016년 01월 13일","184.06","183.94","184.81","182.53","-0.05%"
"2016년 01월 12일","184.15","183.16","184.59","183.06","0.42%"
"2016년 01월 11일","183.38","182.88","184.12","182.70","0.14%"
"2016년 01월 08일","183.12","181.44","184.13","180.72","0.84%"
"2016년 01월 07일","181.60","182.91","183.65","180.82","-0.82%"
"2016년 01월 06일","183.10","182.40","183.60","181.91","0.29%"
"2016년 01월 05일","182.57","181.95","182.79","181.43","0.24%"
"2016년 01월 04일","182.14","180.85","182.62","180.85","0.62%"
"2016년 01월 01일","181.01","180.89","181.18","180.78","-0.04%"
"2015년 12월 31일","181.09","181.21","181.44","180.64","-0.18%"
"2015년 12월 30일","181.41","180.44","181.66","180.09","0.41%"
"2015년 12월 29일","180.67","179.97","180.78","179.65","0.30%"
"2015년 12월 28일","180.13","180.15","180.50","179.29","-0.38%"
"2015년 12월 25일","180.81","180.36","180.91","180.30","0.10%"
"2015년 12월 24일","180.63","181.04","181.61","179.95","-0.34%"
"2015년 12월 23일","181.24","180.67","182.08","180.48","0.22%"
"2015년 12월 22일","180.85","181.03","181.99","180.32","-0.20%"
"2015년 12월 21일","181.22","182.33","182.53","180.95","-0.67%"
"2015년 12월 18일","182.44","182.58","183.47","181.64","-0.19%"
"2015년 12월 17일","182.78","180.91","183.41","180.91","0.95%"
"2015년 12월 16일","181.06","181.65","182.90","180.80","-0.41%"
"2015년 12월 15일","181.81","183.20","183.65","181.52","-0.85%"
"2015년 12월 14일","183.36","183.75","184.34","183.04","-0.33%"
"2015년 12월 11일","183.97","182.95","184.67","182.39","0.45%"
"2015년 12월 10일","183.14","183.69","183.91","182.30","-0.40%"
"2015년 12월 09일","183.88","183.77","184.46","182.96","-0.04%"
"2015년 12월 08일","183.95","183.41","184.68","182.67","0.21%"
"2015년 12월 07일","183.57","181.66","183.74","181.61","0.98%"
"2015년 12월 04일","181.79","180.22","182.52","180.19","0.78%"
"2015년 12월 03일","180.38","181.60","183.03","179.91","-0.75%"
"2015년 12월 02일","181.75","180.45","182.46","180.19","0.63%"
"2015년 12월 01일","180.62","181.24","181.72","180.39","-0.43%"
"2015년 11월 30일","181.40","180.72","181.62","180.45","0.28%"
"2015년 11월 27일","180.90","179.63","180.99","179.50","0.61%"
"2015년 11월 26일","179.81","178.89","180.21","178.53","0.40%"
"2015년 11월 25일","179.09","179.26","179.77","178.57","-0.21%"
"2015년 11월 24일","179.46","181.21","181.62","179.22","-1.06%"
"2015년 11월 23일","181.38","180.63","181.86","180.60","0.30%"
"2015년 11월 20일","180.83","180.91","181.94","180.04","-0.12%"
"2015년 11월 19일","181.05","182.48","182.95","180.86","-0.89%"
"2015년 11월 18일","182.67","183.17","184.21","182.47","-0.39%"
"2015년 11월 17일","183.39","183.39","183.94","182.82","-0.10%"
"2015년 11월 16일","183.58","183.44","184.48","183.38","-0.02%"
"2015년 11월 13일","183.62","181.85","183.82","181.64","0.88%"
"2015년 11월 12일","182.01","181.27","182.61","180.66","0.32%"
"2015년 11월 11일","181.43","181.97","182.18","181.09","-0.41%"
"2015년 11월 10일","182.17","181.97","182.77","181.57","0.02%"
"2015년 11월 09일","182.13","181.42","182.75","180.76","0.37%"
"2015년 11월 06일","181.45","179.15","181.94","178.87","1.19%"
"2015년 11월 05일","179.31","179.01","180.13","178.81","0.07%"
"2015년 11월 04일","179.18","178.16","179.78","177.85","0.48%"
"2015년 11월 03일","178.33","179.47","179.71","178.00","-0.72%"
"2015년 11월 02일","179.63","180.38","180.83","179.06","-0.55%"
"2015년 10월 30일","180.62","179.48","180.88","178.75","0.52%"
"2015년 10월 29일","179.68","180.07","180.66","179.19","-0.26%"
"2015년 10월 28일","180.14","178.64","180.75","177.33","0.73%"
"2015년 10월 27일","178.83","177.61","179.04","177.52","0.57%"
"2015년 10월 26일","177.81","178.88","179.45","177.42","-0.63%"
"2015년 10월 23일","178.93","177.62","179.24","176.68","0.65%"
"2015년 10월 22일","177.78","179.38","179.88","177.51","-0.99%"
"2015년 10월 21일","179.56","178.06","179.86","177.61","0.75%"
"2015년 10월 20일","178.23","177.81","178.61","177.02","0.13%"
"2015년 10월 19일","178.00","177.99","178.43","175.80","-0.06%"
"2015년 10월 16일","178.11","176.81","178.41","176.74","0.64%"
"2015년 10월 15일","176.97","178.92","179.55","176.51","-1.20%"
"2015년 10월 14일","179.12","181.13","182.12","178.69","-1.24%"
"2015년 10월 13일","181.37","180.74","181.77","180.68","0.23%"
"2015년 10월 12일","180.95","180.74","181.58","180.13","0.01%"
"2015년 10월 09일","180.94","181.28","181.66","179.51","-0.30%"
"2015년 10월 08일","181.48","182.29","183.13","181.15","-0.46%"
"2015년 10월 07일","182.31","182.59","183.91","181.01","-0.24%"
"2015년 10월 06일","182.75","182.54","184.08","182.45","0.05%"
"2015년 10월 05일","182.66","184.36","184.96","182.22","-1.03%"
"2015년 10월 02일","184.56","185.31","186.54","184.32","-0.48%"
"2015년 10월 01일","185.45","186.25","186.51","184.70","-0.54%"
"2015년 09월 30일","186.45","187.67","188.19","185.55","-0.80%"
"2015년 09월 29일","187.95","187.58","188.52","187.42","0.08%"
"2015년 09월 28일","187.80","187.07","187.95","186.92","0.33%"
"2015년 09월 25일","187.18","186.47","188.06","186.18","0.31%"
"2015년 09월 24일","186.60","187.04","188.13","186.08","-0.32%"
"2015년 09월 23일","187.19","185.76","187.36","185.44","0.67%"
"2015년 09월 22일","185.94","184.83","186.44","184.11","0.49%"
"2015년 09월 21일","185.03","184.20","185.47","183.75","0.39%"
"2015년 09월 18일","184.32","183.01","184.40","182.19","0.56%"
"2015년 09월 17일","183.30","183.47","184.31","181.77","-0.21%"
"2015년 09월 16일","183.68","184.90","185.67","183.45","-0.77%"
"2015년 09월 15일","185.11","185.55","186.52","184.70","-0.34%"
"2015년 09월 14일","185.75","185.27","186.04","184.52","0.12%"
"2015년 09월 11일","185.52","185.33","186.18","185.19","0.01%"
"2015년 09월 10일","185.50","186.54","188.08","185.11","-0.71%"
"2015년 09월 09일","186.82","187.47","187.87","185.75","-0.46%"
"2015년 09월 08일","187.68","188.89","190.01","187.12","-0.72%"
"2015년 09월 07일","189.04","188.84","189.71","188.03","0.02%"
"2015년 09월 04일","189.01","187.13","189.08","186.61","0.86%"
"2015년 09월 03일","187.39","186.07","187.82","185.90","0.59%"
"2015년 09월 02일","186.30","185.28","186.54","184.56","0.48%"
"2015년 09월 01일","185.41","185.38","185.70","183.56","-0.05%"
"2015년 08월 31일","185.50","184.61","185.89","184.40","0.44%"
"2015년 08월 28일","184.69","183.14","185.50","183.06","0.75%"
"2015년 08월 27일","183.31","184.34","185.52","182.66","-0.68%"
"2015년 08월 26일","184.56","185.51","186.34","184.29","-0.62%"
"2015년 08월 25일","185.71","185.76","187.18","183.06","-0.13%"
"2015년 08월 24일","185.96","186.96","188.68","185.12","-0.65%"
"2015년 08월 21일","187.18","185.27","187.26","185.17","0.93%"
"2015년 08월 20일","185.46","184.98","186.72","184.29","0.17%"
"2015년 08월 19일","185.14","185.27","185.94","184.53","-0.19%"
"2015년 08월 18일","185.50","184.85","185.78","184.40","0.24%"
"2015년 08월 17일","185.05","184.36","185.55","184.19","0.30%"
"2015년 08월 14일","184.50","184.05","185.22","183.63","0.17%"
"2015년 08월 13일","184.18","183.55","184.88","182.05","0.23%"
"2015년 08월 12일","183.75","186.22","188.75","183.25","-1.44%"
"2015년 08월 11일","186.44","186.51","188.75","185.06","-0.13%"
"2015년 08월 10일","186.68","187.38","188.36","186.44","-0.47%"
"2015년 08월 07일","187.56","187.26","188.77","186.83","0.09%"
"2015년 08월 06일","187.39","188.86","189.13","187.10","-0.88%"
"2015년 08월 05일","189.05","188.09","189.56","187.93","0.39%"
"2015년 08월 04일","188.32","188.38","188.86","186.63","-0.14%"
"2015년 08월 03일","188.58","187.79","188.72","187.07","0.37%"
"2015년 07월 31일","187.88","188.73","189.14","186.20","-0.56%"
"2015년 07월 30일","188.93","186.99","189.31","186.94","0.95%"
"2015년 07월 29일","187.16","186.71","187.20","185.96","0.14%"
"2015년 07월 28일","186.89","187.83","188.67","186.58","-0.60%"
"2015년 07월 27일","188.02","188.38","189.18","187.35","-0.24%"
"2015년 07월 24일","188.47","186.98","189.25","186.63","0.70%"
"2015년 07월 23일","187.16","186.15","187.95","186.10","0.45%"
"2015년 07월 22일","186.33","184.85","186.61","184.81","0.71%"
"2015년 07월 21일","185.01","186.10","186.92","184.72","-0.68%"
"2015년 07월 20일","186.27","185.05","186.66","184.99","0.56%"
"2015년 07월 17일","185.23","184.52","185.41","184.31","0.29%"
"2015년 07월 16일","184.69","184.61","185.41","183.91","-0.06%"
"2015년 07월 15일","184.81","183.90","185.09","183.37","0.37%"
"2015년 07월 14일","184.12","182.91","184.42","182.75","0.57%"
"2015년 07월 13일","183.07","182.12","183.18","181.53","0.49%"
"2015년 07월 10일","182.18","182.17","182.63","181.25","-0.10%"
"2015년 07월 09일","182.36","182.85","183.76","181.77","-0.28%"
"2015년 07월 08일","182.88","182.57","183.57","182.18","0.08%"
"2015년 07월 07일","182.74","181.25","183.23","181.14","0.76%"
"2015년 07월 06일","181.36","180.64","181.92","180.63","0.25%"
"2015년 07월 03일","180.90","180.90","181.37","179.94","-0.09%"
"2015년 07월 02일","181.07","181.26","181.64","180.19","-0.20%"
"2015년 07월 01일","181.44","180.33","181.73","179.73","0.45%"
"2015년 06월 30일","180.62","180.23","180.70","179.53","0.11%"
"2015년 06월 29일","180.42","180.67","181.75","179.96","-0.24%"
"2015년 06월 26일","180.86","178.89","181.43","178.71","0.99%"
"2015년 06월 25일","179.08","178.57","179.32","178.29","0.12%"
"2015년 06월 24일","178.86","178.04","179.25","177.85","0.31%"
"2015년 06월 23일","178.31","177.19","178.72","177.07","0.53%"
"2015년 06월 22일","177.37","177.42","177.92","176.67","-0.16%"
"2015년 06월 19일","177.66","177.98","178.57","177.12","-0.24%"
"2015년 06월 18일","178.09","179.17","179.53","177.24","-0.83%"
"2015년 06월 17일","179.58","180.02","181.12","178.93","-0.34%"
"2015년 06월 16일","180.19","179.65","180.51","179.51","0.19%"
"2015년 06월 15일","179.84","178.93","180.36","178.93","0.39%"
"2015년 06월 12일","179.14","179.23","180.13","178.55","-0.14%"
"2015년 06월 11일","179.39","178.81","179.85","177.99","0.22%"
"2015년 06월 10일","179.00","180.52","180.97","178.38","-0.95%"
"2015년 06월 09일","180.71","180.13","181.00","179.93","0.23%"
"2015년 06월 08일","180.30","181.15","181.42","179.95","-0.54%"
"2015년 06월 05일","181.28","179.42","181.32","178.74","0.94%"
"2015년 06월 04일","179.59","178.51","179.75","178.42","0.50%"
"2015년 06월 03일","178.69","178.53","179.22","177.96","0.00%"
"2015년 06월 02일","178.69","179.85","180.31","178.42","-0.76%"
"2015년 06월 01일","180.05","179.45","180.23","178.98","0.27%"
"2015년 05월 29일","179.57","178.59","179.99","178.31","0.44%"
"2015년 05월 28일","178.78","178.72","179.30","177.96","-0.07%"
"2015년 05월 27일","178.91","178.39","179.34","177.87","0.18%"
"2015년 05월 26일","178.58","176.69","178.66","176.58","0.97%"
"2015년 05월 25일","176.87","176.93","177.23","176.60","-0.05%"
"2015년 05월 22일","176.96","176.24","176.97","175.57","0.30%"
"2015년 05월 21일","176.43","176.53","177.00","176.07","-0.16%"
"2015년 05월 20일","176.72","176.32","177.17","176.11","0.13%"
"2015년 05월 19일","176.49","175.59","176.61","175.23","0.42%"
"2015년 05월 18일","175.75","174.49","175.91","174.41","0.65%"
"2015년 05월 15일","174.62","175.46","176.72","174.39","-0.52%"
"2015년 05월 14일","175.54","175.99","177.01","175.34","-0.35%"
"2015년 05월 13일","176.16","175.90","177.42","175.37","0.05%"
"2015년 05월 12일","176.08","176.50","176.93","175.74","-0.35%"
"2015년 05월 11일","176.69","175.09","176.81","174.51","0.84%"
"2015년 05월 08일","175.22","176.11","176.45","174.87","-0.60%"
"2015년 05월 07일","176.27","174.05","176.78","173.80","1.17%"
"2015년 05월 06일","174.24","174.08","174.75","173.66","0.00%"
"2015년 05월 05일","174.24","174.06","174.77","173.88","0.00%"
"2015년 05월 04일","174.24","174.13","174.64","173.62","-0.05%"
"2015년 05월 01일","174.33","173.49","174.61","173.28","0.37%"
"2015년 04월 30일","173.69","172.42","173.93","172.03","0.60%"
"2015년 04월 29일","172.65","171.39","173.17","171.33","0.64%"
"2015년 04월 28일","171.56","171.72","172.84","171.28","-0.19%"
"2015년 04월 27일","171.89","173.81","174.04","171.62","-1.10%"
"2015년 04월 24일","173.80","174.26","174.65","173.41","-0.37%"
"2015년 04월 23일","174.44","174.83","175.30","174.04","-0.33%"
"2015년 04월 22일","175.01","174.53","175.13","173.54","0.20%"
"2015년 04월 21일","174.66","174.52","175.24","174.23","-0.02%"
"2015년 04월 20일","174.69","174.59","175.02","173.55","-0.10%"
"2015년 04월 17일","174.87","174.83","175.66","173.90","-0.08%"
